"","metric","value","shuffle"
"500","Mean Edge Betweeness",14815.3388244884,TRUE
"501","Mean Edge Betweeness",22741.5715805345,TRUE
"502","Mean Edge Betweeness",16140.2751855656,TRUE
"503","Mean Edge Betweeness",10957.7898444676,TRUE
"504","Mean Edge Betweeness",16295.1864561955,TRUE
"505","Mean Edge Betweeness",13299.3932380621,TRUE
"506","Mean Edge Betweeness",11359.7752232548,TRUE
"507","Mean Edge Betweeness",14635.1962347237,TRUE
"508","Mean Edge Betweeness",19029.6479996979,TRUE
"509","Mean Edge Betweeness",11776.5136753639,TRUE
"510","Mean Edge Betweeness",18142.2504019987,TRUE
"511","Mean Edge Betweeness",12113.421398722,TRUE
"512","Mean Edge Betweeness",9317.83773554064,TRUE
"513","Mean Edge Betweeness",14275.9194927396,TRUE
"514","Mean Edge Betweeness",10278.8931243699,TRUE
"515","Mean Edge Betweeness",22910.3052857146,TRUE
"516","Mean Edge Betweeness",23230.4567311987,TRUE
"517","Mean Edge Betweeness",10933.1687610296,TRUE
"518","Mean Edge Betweeness",18898.2030480435,TRUE
"519","Mean Edge Betweeness",10986.182346391,TRUE
"520","Mean Edge Betweeness",21681.4107507199,TRUE
"521","Mean Edge Betweeness",12334.4917719144,TRUE
"522","Mean Edge Betweeness",14992.469588768,TRUE
"523","Mean Edge Betweeness",19809.7689532132,TRUE
"524","Mean Edge Betweeness",9387.91984011745,TRUE
"525","Mean Edge Betweeness",15866.9140307092,TRUE
"526","Mean Edge Betweeness",15358.9198486933,TRUE
"527","Mean Edge Betweeness",17226.265090619,TRUE
"528","Mean Edge Betweeness",15017.658281671,TRUE
"529","Mean Edge Betweeness",17532.1222275088,TRUE
"530","Mean Edge Betweeness",11769.0495253885,TRUE
"531","Mean Edge Betweeness",15644.4134477163,TRUE
"532","Mean Edge Betweeness",17120.937408719,TRUE
"533","Mean Edge Betweeness",14537.1581641916,TRUE
"534","Mean Edge Betweeness",16703.6377233308,TRUE
"535","Mean Edge Betweeness",18107.231814485,TRUE
"536","Mean Edge Betweeness",12653.4544502604,TRUE
"537","Mean Edge Betweeness",14438.2389982056,TRUE
"538","Mean Edge Betweeness",9181.52851494507,TRUE
"539","Mean Edge Betweeness",9074.95756058749,TRUE
"540","Mean Edge Betweeness",22366.5842699575,TRUE
"541","Mean Edge Betweeness",14447.6635931639,TRUE
"542","Mean Edge Betweeness",17397.1603815287,TRUE
"543","Mean Edge Betweeness",13475.391981136,TRUE
"544","Mean Edge Betweeness",14109.9956887664,TRUE
"545","Mean Edge Betweeness",10238.1637194618,TRUE
"546","Mean Edge Betweeness",19876.8068556424,TRUE
"547","Mean Edge Betweeness",15258.5450628027,TRUE
"548","Mean Edge Betweeness",17813.7938283687,TRUE
"549","Mean Edge Betweeness",10261.2280915423,TRUE
"550","Mean Edge Betweeness",12662.2748678679,TRUE
"551","Mean Edge Betweeness",15117.1470211379,TRUE
"552","Mean Edge Betweeness",9171.27076987405,TRUE
"553","Mean Edge Betweeness",15172.7047318613,TRUE
"554","Mean Edge Betweeness",17859.6211631929,TRUE
"555","Mean Edge Betweeness",13132.765041169,TRUE
"556","Mean Edge Betweeness",16640.0780835083,TRUE
"557","Mean Edge Betweeness",7901.87905575811,TRUE
"558","Mean Edge Betweeness",21353.7155326644,TRUE
"559","Mean Edge Betweeness",22415.4438591488,TRUE
"560","Mean Edge Betweeness",15782.8802242303,TRUE
"561","Mean Edge Betweeness",11586.1352530726,TRUE
"562","Mean Edge Betweeness",22480.7132747114,TRUE
"563","Mean Edge Betweeness",17438.589676651,TRUE
"564","Mean Edge Betweeness",17853.4258045268,TRUE
"565","Mean Edge Betweeness",18849.2083914274,TRUE
"566","Mean Edge Betweeness",16909.627365882,TRUE
"567","Mean Edge Betweeness",9846.34131275421,TRUE
"568","Mean Edge Betweeness",7538.25606955416,TRUE
"569","Mean Edge Betweeness",16543.722076003,TRUE
"570","Mean Edge Betweeness",12528.9306900469,TRUE
"571","Mean Edge Betweeness",16322.6922654889,TRUE
"572","Mean Edge Betweeness",20691.639398935,TRUE
"573","Mean Edge Betweeness",11888.7012082529,TRUE
"574","Mean Edge Betweeness",9588.68680516678,TRUE
"575","Mean Edge Betweeness",15892.2204886122,TRUE
"576","Mean Edge Betweeness",19317.430095297,TRUE
"577","Mean Edge Betweeness",15188.2662141997,TRUE
"578","Mean Edge Betweeness",21737.2363102383,TRUE
"579","Mean Edge Betweeness",18884.1450347341,TRUE
"580","Mean Edge Betweeness",18508.3998963129,TRUE
"581","Mean Edge Betweeness",25245.1803716105,TRUE
"582","Mean Edge Betweeness",16025.7772678467,TRUE
"583","Mean Edge Betweeness",12803.3593071751,TRUE
"584","Mean Edge Betweeness",14531.0102959835,TRUE
"585","Mean Edge Betweeness",10845.0776055092,TRUE
"586","Mean Edge Betweeness",16940.8107709077,TRUE
"587","Mean Edge Betweeness",15823.779393304,TRUE
"588","Mean Edge Betweeness",14370.5058267518,TRUE
"589","Mean Edge Betweeness",17321.4787480864,TRUE
"590","Mean Edge Betweeness",16923.3749995418,TRUE
"591","Mean Edge Betweeness",17199.0475948654,TRUE
"592","Mean Edge Betweeness",13766.5541752758,TRUE
"593","Mean Edge Betweeness",9588.8172118696,TRUE
"594","Mean Edge Betweeness",12307.9490045331,TRUE
"595","Mean Edge Betweeness",15565.2417818673,TRUE
"596","Mean Edge Betweeness",12732.3104020783,TRUE
"597","Mean Edge Betweeness",14904.0175304949,TRUE
"598","Mean Edge Betweeness",15068.8496299276,TRUE
"599","Mean Edge Betweeness",17077.4071416684,TRUE
"600","Mean Edge Betweeness",12010.2090186037,TRUE
"601","Mean Edge Betweeness",15099.4435150932,TRUE
"602","Mean Edge Betweeness",10451.0120142811,TRUE
"603","Mean Edge Betweeness",10349.6757726355,TRUE
"604","Mean Edge Betweeness",15241.664475915,TRUE
"605","Mean Edge Betweeness",21215.0405723856,TRUE
"606","Mean Edge Betweeness",15772.4777097435,TRUE
"607","Mean Edge Betweeness",10574.0546622099,TRUE
"608","Mean Edge Betweeness",14932.645038382,TRUE
"609","Mean Edge Betweeness",15926.5837234247,TRUE
"610","Mean Edge Betweeness",18958.7672928656,TRUE
"611","Mean Edge Betweeness",19109.679626101,TRUE
"612","Mean Edge Betweeness",14476.3586376763,TRUE
"613","Mean Edge Betweeness",8835.10781307753,TRUE
"614","Mean Edge Betweeness",15661.1540770706,TRUE
"615","Mean Edge Betweeness",13268.4013457162,TRUE
"616","Mean Edge Betweeness",20973.2696207561,TRUE
"617","Mean Edge Betweeness",8883.76777088508,TRUE
"618","Mean Edge Betweeness",20375.8768806738,TRUE
"619","Mean Edge Betweeness",16171.2384224025,TRUE
"620","Mean Edge Betweeness",21883.8488891538,TRUE
"621","Mean Edge Betweeness",13157.6288010669,TRUE
"622","Mean Edge Betweeness",13607.683955585,TRUE
"623","Mean Edge Betweeness",11841.1242053915,TRUE
"624","Mean Edge Betweeness",11060.1276964831,TRUE
"625","Mean Edge Betweeness",14834.280338174,TRUE
"626","Mean Edge Betweeness",10496.4916390699,TRUE
"627","Mean Edge Betweeness",22253.1354488213,TRUE
"628","Mean Edge Betweeness",12010.7163927673,TRUE
"629","Mean Edge Betweeness",12631.448765119,TRUE
"630","Mean Edge Betweeness",17097.5897682597,TRUE
"631","Mean Edge Betweeness",12665.6270995653,TRUE
"632","Mean Edge Betweeness",12866.1453846793,TRUE
"633","Mean Edge Betweeness",18443.2452828751,TRUE
"634","Mean Edge Betweeness",9963.88015740933,TRUE
"635","Mean Edge Betweeness",11189.8404166519,TRUE
"636","Mean Edge Betweeness",25090.9563971908,TRUE
"637","Mean Edge Betweeness",15714.3391093124,TRUE
"638","Mean Edge Betweeness",14008.1683919912,TRUE
"639","Mean Edge Betweeness",14028.7555312976,TRUE
"640","Mean Edge Betweeness",16827.9235343488,TRUE
"641","Mean Edge Betweeness",14783.031000562,TRUE
"642","Mean Edge Betweeness",8181.77411943361,TRUE
"643","Mean Edge Betweeness",12195.9251755272,TRUE
"644","Mean Edge Betweeness",19288.6523355124,TRUE
"645","Mean Edge Betweeness",21640.3497301691,TRUE
"646","Mean Edge Betweeness",10447.6531041993,TRUE
"647","Mean Edge Betweeness",11021.6981875115,TRUE
"648","Mean Edge Betweeness",14865.2325481829,TRUE
"649","Mean Edge Betweeness",21775.9259940679,TRUE
"650","Mean Edge Betweeness",10470.648551454,TRUE
"651","Mean Edge Betweeness",16308.2568873247,TRUE
"652","Mean Edge Betweeness",16040.5021240742,TRUE
"653","Mean Edge Betweeness",15228.8820389268,TRUE
"654","Mean Edge Betweeness",12242.222955588,TRUE
"655","Mean Edge Betweeness",14572.9406087118,TRUE
"656","Mean Edge Betweeness",18211.4929323516,TRUE
"657","Mean Edge Betweeness",15676.8916927689,TRUE
"658","Mean Edge Betweeness",16934.9018705106,TRUE
"659","Mean Edge Betweeness",11131.7854642921,TRUE
"660","Mean Edge Betweeness",14914.2361233384,TRUE
"661","Mean Edge Betweeness",10358.5591643197,TRUE
"662","Mean Edge Betweeness",17636.9364297585,TRUE
"663","Mean Edge Betweeness",17759.363522469,TRUE
"664","Mean Edge Betweeness",16009.9381920287,TRUE
"665","Mean Edge Betweeness",17883.3918182935,TRUE
"666","Mean Edge Betweeness",10433.413837299,TRUE
"667","Mean Edge Betweeness",13488.519195942,TRUE
"668","Mean Edge Betweeness",11303.726497706,TRUE
"669","Mean Edge Betweeness",20920.8399810361,TRUE
"670","Mean Edge Betweeness",11898.1038069505,TRUE
"671","Mean Edge Betweeness",19407.3469525695,TRUE
"672","Mean Edge Betweeness",12175.5391594541,TRUE
"673","Mean Edge Betweeness",17379.7628026215,TRUE
"674","Mean Edge Betweeness",14453.4950397156,TRUE
"675","Mean Edge Betweeness",10973.9412935451,TRUE
"676","Mean Edge Betweeness",20889.4597733558,TRUE
"677","Mean Edge Betweeness",20032.8914650402,TRUE
"678","Mean Edge Betweeness",15005.7720831156,TRUE
"679","Mean Edge Betweeness",9908.04446624263,TRUE
"680","Mean Edge Betweeness",12982.6412353656,TRUE
"681","Mean Edge Betweeness",18440.1573166388,TRUE
"682","Mean Edge Betweeness",19729.848842034,TRUE
"683","Mean Edge Betweeness",11452.0548971983,TRUE
"684","Mean Edge Betweeness",15576.1558480881,TRUE
"685","Mean Edge Betweeness",11584.1218081148,TRUE
"686","Mean Edge Betweeness",20789.82061105,TRUE
"687","Mean Edge Betweeness",20607.3600274544,TRUE
"688","Mean Edge Betweeness",17998.320352034,TRUE
"689","Mean Edge Betweeness",10725.8939745798,TRUE
"690","Mean Edge Betweeness",14209.3853744643,TRUE
"691","Mean Edge Betweeness",19217.1050462224,TRUE
"692","Mean Edge Betweeness",14372.4753099328,TRUE
"693","Mean Edge Betweeness",18076.2683841384,TRUE
"694","Mean Edge Betweeness",17742.9503605863,TRUE
"695","Mean Edge Betweeness",20351.2137927575,TRUE
"696","Mean Edge Betweeness",20218.5053461264,TRUE
"697","Mean Edge Betweeness",15421.13453248,TRUE
"698","Mean Edge Betweeness",17048.7151423818,TRUE
"699","Mean Edge Betweeness",13287.2936194176,TRUE
"700","Mean Edge Betweeness",13485.7292587608,TRUE
"701","Mean Edge Betweeness",16409.2191468265,TRUE
"702","Mean Edge Betweeness",10272.4431669238,TRUE
"703","Mean Edge Betweeness",17468.3857452525,TRUE
"704","Mean Edge Betweeness",24343.6215566391,TRUE
"705","Mean Edge Betweeness",18566.8354688696,TRUE
"706","Mean Edge Betweeness",14083.4722557326,TRUE
"707","Mean Edge Betweeness",11440.791628044,TRUE
"708","Mean Edge Betweeness",18159.7775607591,TRUE
"709","Mean Edge Betweeness",12957.6791705783,TRUE
"710","Mean Edge Betweeness",19092.7449081776,TRUE
"711","Mean Edge Betweeness",10565.0980783611,TRUE
"712","Mean Edge Betweeness",11246.8589791958,TRUE
"713","Mean Edge Betweeness",6771.0172755058,TRUE
"714","Mean Edge Betweeness",15784.0170092393,TRUE
"715","Mean Edge Betweeness",14277.5656199396,TRUE
"716","Mean Edge Betweeness",26231.8869490173,TRUE
"717","Mean Edge Betweeness",12364.4858074548,TRUE
"718","Mean Edge Betweeness",14373.0466452041,TRUE
"719","Mean Edge Betweeness",17071.6961551821,TRUE
"720","Mean Edge Betweeness",11406.496870253,TRUE
"721","Mean Edge Betweeness",21134.6444754392,TRUE
"722","Mean Edge Betweeness",14836.1857378719,TRUE
"723","Mean Edge Betweeness",19936.6174116298,TRUE
"724","Mean Edge Betweeness",17703.9127324307,TRUE
"725","Mean Edge Betweeness",22019.0406098543,TRUE
"726","Mean Edge Betweeness",9033.24988716013,TRUE
"727","Mean Edge Betweeness",10891.496246857,TRUE
"728","Mean Edge Betweeness",21290.9939770867,TRUE
"729","Mean Edge Betweeness",17611.474736803,TRUE
"730","Mean Edge Betweeness",16449.3677054188,TRUE
"731","Mean Edge Betweeness",14443.6416171656,TRUE
"732","Mean Edge Betweeness",13462.5538594019,TRUE
"733","Mean Edge Betweeness",18329.288175392,TRUE
"734","Mean Edge Betweeness",17385.9040313185,TRUE
"735","Mean Edge Betweeness",16045.6480968813,TRUE
"736","Mean Edge Betweeness",20951.6309282369,TRUE
"737","Mean Edge Betweeness",12751.1973972558,TRUE
"738","Mean Edge Betweeness",25706.2960880135,TRUE
"739","Mean Edge Betweeness",26588.1404868341,TRUE
"740","Mean Edge Betweeness",15397.9320845682,TRUE
"741","Mean Edge Betweeness",17410.463934204,TRUE
"742","Mean Edge Betweeness",19078.8605427999,TRUE
"743","Mean Edge Betweeness",10390.0416169531,TRUE
"744","Mean Edge Betweeness",12870.8091340135,TRUE
"745","Mean Edge Betweeness",14733.3353644369,TRUE
"746","Mean Edge Betweeness",10188.958489806,TRUE
"747","Mean Edge Betweeness",24927.8123909926,TRUE
"748","Mean Edge Betweeness",21080.2056341568,TRUE
"749","Mean Edge Betweeness",12033.0204631063,TRUE
"750","Mean Edge Betweeness",21262.7466099394,TRUE
"751","Mean Edge Betweeness",24491.8878850262,TRUE
"752","Mean Edge Betweeness",13857.2269139536,TRUE
"753","Mean Edge Betweeness",21619.5492055747,TRUE
"754","Mean Edge Betweeness",16872.6687777125,TRUE
"755","Mean Edge Betweeness",11991.249908932,TRUE
"756","Mean Edge Betweeness",14466.9375575523,TRUE
"757","Mean Edge Betweeness",16764.3542214052,TRUE
"758","Mean Edge Betweeness",21728.4012864995,TRUE
"759","Mean Edge Betweeness",20963.3314983194,TRUE
"760","Mean Edge Betweeness",12467.2708661275,TRUE
"761","Mean Edge Betweeness",12615.6576016836,TRUE
"762","Mean Edge Betweeness",9497.80133936461,TRUE
"763","Mean Edge Betweeness",19092.36875867,TRUE
"764","Mean Edge Betweeness",19238.7965103766,TRUE
"765","Mean Edge Betweeness",19832.7278577635,TRUE
"766","Mean Edge Betweeness",12811.7804961176,TRUE
"767","Mean Edge Betweeness",19196.0379203975,TRUE
"768","Mean Edge Betweeness",13765.1487397279,TRUE
"769","Mean Edge Betweeness",10044.6476190792,TRUE
"770","Mean Edge Betweeness",17243.4063766923,TRUE
"771","Mean Edge Betweeness",15801.7771993709,TRUE
"772","Mean Edge Betweeness",19138.6573832772,TRUE
"773","Mean Edge Betweeness",7528.53443433169,TRUE
"774","Mean Edge Betweeness",9630.92202144237,TRUE
"775","Mean Edge Betweeness",13399.2184830018,TRUE
"776","Mean Edge Betweeness",15495.228154981,TRUE
"777","Mean Edge Betweeness",15966.5041857529,TRUE
"778","Mean Edge Betweeness",16221.81820424,TRUE
"779","Mean Edge Betweeness",21325.7474303819,TRUE
"780","Mean Edge Betweeness",7693.2472335882,TRUE
"781","Mean Edge Betweeness",21025.3755365615,TRUE
"782","Mean Edge Betweeness",10555.8868940702,TRUE
"783","Mean Edge Betweeness",12176.5708004412,TRUE
"784","Mean Edge Betweeness",15769.6799404582,TRUE
"785","Mean Edge Betweeness",21483.782990133,TRUE
"786","Mean Edge Betweeness",12592.685641807,TRUE
"787","Mean Edge Betweeness",10403.695365537,TRUE
"788","Mean Edge Betweeness",22688.8404441417,TRUE
"789","Mean Edge Betweeness",16399.9331625828,TRUE
"790","Mean Edge Betweeness",13370.0065949504,TRUE
"791","Mean Edge Betweeness",13155.5006562163,TRUE
"792","Mean Edge Betweeness",15979.3233743545,TRUE
"793","Mean Edge Betweeness",19419.6551932785,TRUE
"794","Mean Edge Betweeness",20437.2652542394,TRUE
"795","Mean Edge Betweeness",17703.3428021518,TRUE
"796","Mean Edge Betweeness",15328.9757714753,TRUE
"797","Mean Edge Betweeness",18335.9156108968,TRUE
"798","Mean Edge Betweeness",13240.7731838526,TRUE
"799","Mean Edge Betweeness",25038.5116405496,TRUE
"800","Mean Edge Betweeness",14096.0408890207,TRUE
"801","Mean Edge Betweeness",10405.8300227339,TRUE
"802","Mean Edge Betweeness",12943.3901205195,TRUE
"803","Mean Edge Betweeness",18622.4686708444,TRUE
"804","Mean Edge Betweeness",17754.8627289712,TRUE
"805","Mean Edge Betweeness",10458.1036747648,TRUE
"806","Mean Edge Betweeness",28378.332826819,TRUE
"807","Mean Edge Betweeness",17643.3859509398,TRUE
"808","Mean Edge Betweeness",20917.5980922582,TRUE
"809","Mean Edge Betweeness",13280.1818402999,TRUE
"810","Mean Edge Betweeness",13513.2554122314,TRUE
"811","Mean Edge Betweeness",27951.3110898904,TRUE
"812","Mean Edge Betweeness",19936.1961295179,TRUE
"813","Mean Edge Betweeness",12772.053324703,TRUE
"814","Mean Edge Betweeness",19271.4902902823,TRUE
"815","Mean Edge Betweeness",12242.9640007998,TRUE
"816","Mean Edge Betweeness",13910.4808894733,TRUE
"817","Mean Edge Betweeness",22333.3892426607,TRUE
"818","Mean Edge Betweeness",12871.2019626896,TRUE
"819","Mean Edge Betweeness",20548.2788798989,TRUE
"820","Mean Edge Betweeness",12888.4759460264,TRUE
"821","Mean Edge Betweeness",10463.8525887866,TRUE
"822","Mean Edge Betweeness",16925.2033247169,TRUE
"823","Mean Edge Betweeness",23990.5966669247,TRUE
"824","Mean Edge Betweeness",16051.3941102106,TRUE
"825","Mean Edge Betweeness",12158.8213234261,TRUE
"826","Mean Edge Betweeness",15962.1153889069,TRUE
"827","Mean Edge Betweeness",22550.85608713,TRUE
"828","Mean Edge Betweeness",15722.4261011217,TRUE
"829","Mean Edge Betweeness",13925.6964034497,TRUE
"830","Mean Edge Betweeness",17763.0466132282,TRUE
"831","Mean Edge Betweeness",16038.5648432551,TRUE
"832","Mean Edge Betweeness",23205.3238225095,TRUE
"833","Mean Edge Betweeness",12752.219588728,TRUE
"834","Mean Edge Betweeness",21740.1029071185,TRUE
"835","Mean Edge Betweeness",10677.6217432693,TRUE
"836","Mean Edge Betweeness",14913.0109489945,TRUE
"837","Mean Edge Betweeness",12712.7775040195,TRUE
"838","Mean Edge Betweeness",11326.9012929178,TRUE
"839","Mean Edge Betweeness",12422.7792873602,TRUE
"840","Mean Edge Betweeness",21038.6239276947,TRUE
"841","Mean Edge Betweeness",10961.5406446515,TRUE
"842","Mean Edge Betweeness",13932.5361738135,TRUE
"843","Mean Edge Betweeness",14825.9631762473,TRUE
"844","Mean Edge Betweeness",21499.8257804971,TRUE
"845","Mean Edge Betweeness",7185.63605757702,TRUE
"846","Mean Edge Betweeness",11593.7455164966,TRUE
"847","Mean Edge Betweeness",12252.9146125055,TRUE
"848","Mean Edge Betweeness",22056.3400240076,TRUE
"849","Mean Edge Betweeness",17171.9651423995,TRUE
"850","Mean Edge Betweeness",15222.2898142572,TRUE
"851","Mean Edge Betweeness",14482.4352597552,TRUE
"852","Mean Edge Betweeness",16848.1034515907,TRUE
"853","Mean Edge Betweeness",10854.6140433896,TRUE
"854","Mean Edge Betweeness",16132.8355394879,TRUE
"855","Mean Edge Betweeness",22611.6617790534,TRUE
"856","Mean Edge Betweeness",11739.2881456486,TRUE
"857","Mean Edge Betweeness",23116.3880027797,TRUE
"858","Mean Edge Betweeness",12779.4879028604,TRUE
"859","Mean Edge Betweeness",9170.65388715346,TRUE
"860","Mean Edge Betweeness",8399.02699595307,TRUE
"861","Mean Edge Betweeness",17771.7447149132,TRUE
"862","Mean Edge Betweeness",11513.5830709078,TRUE
"863","Mean Edge Betweeness",11675.419725771,TRUE
"864","Mean Edge Betweeness",16402.0907663169,TRUE
"865","Mean Edge Betweeness",10809.4207948342,TRUE
"866","Mean Edge Betweeness",11522.7573065791,TRUE
"867","Mean Edge Betweeness",14038.4419135937,TRUE
"868","Mean Edge Betweeness",13446.7415956382,TRUE
"869","Mean Edge Betweeness",25299.4474277858,TRUE
"870","Mean Edge Betweeness",11441.7752199685,TRUE
"871","Mean Edge Betweeness",17177.7103147502,TRUE
"872","Mean Edge Betweeness",9687.45857840672,TRUE
"873","Mean Edge Betweeness",12052.870139784,TRUE
"874","Mean Edge Betweeness",11737.3459929424,TRUE
"875","Mean Edge Betweeness",9603.98446353945,TRUE
"876","Mean Edge Betweeness",9267.45811967595,TRUE
"877","Mean Edge Betweeness",14545.2741629964,TRUE
"878","Mean Edge Betweeness",13942.3392243257,TRUE
"879","Mean Edge Betweeness",18792.131975259,TRUE
"880","Mean Edge Betweeness",16297.0115927083,TRUE
"881","Mean Edge Betweeness",11287.6722212902,TRUE
"882","Mean Edge Betweeness",15036.2638937531,TRUE
"883","Mean Edge Betweeness",11856.2587504655,TRUE
"884","Mean Edge Betweeness",18406.115002475,TRUE
"885","Mean Edge Betweeness",13354.3310909291,TRUE
"886","Mean Edge Betweeness",9051.30143194815,TRUE
"887","Mean Edge Betweeness",10516.4748238865,TRUE
"888","Mean Edge Betweeness",9590.91688460714,TRUE
"889","Mean Edge Betweeness",15009.0516787852,TRUE
"890","Mean Edge Betweeness",14519.4571137745,TRUE
"891","Mean Edge Betweeness",18273.0749813296,TRUE
"892","Mean Edge Betweeness",17847.2037249233,TRUE
"893","Mean Edge Betweeness",13819.847479941,TRUE
"894","Mean Edge Betweeness",16336.7956511869,TRUE
"895","Mean Edge Betweeness",9457.00234386063,TRUE
"896","Mean Edge Betweeness",18350.3788293615,TRUE
"897","Mean Edge Betweeness",16762.1234284676,TRUE
"898","Mean Edge Betweeness",12552.6511166173,TRUE
"899","Mean Edge Betweeness",15269.7988316751,TRUE
"900","Mean Edge Betweeness",8684.29873234511,TRUE
"901","Mean Edge Betweeness",8187.86083045712,TRUE
"902","Mean Edge Betweeness",14476.9816810523,TRUE
"903","Mean Edge Betweeness",11812.8640450533,TRUE
"904","Mean Edge Betweeness",12563.3751869405,TRUE
"905","Mean Edge Betweeness",9237.77659743243,TRUE
"906","Mean Edge Betweeness",18594.4063557537,TRUE
"907","Mean Edge Betweeness",15354.1714892041,TRUE
"908","Mean Edge Betweeness",13722.1101204204,TRUE
"909","Mean Edge Betweeness",23998.8427921958,TRUE
"910","Mean Edge Betweeness",15930.7096521174,TRUE
"911","Mean Edge Betweeness",20317.1473147231,TRUE
"912","Mean Edge Betweeness",16517.8945180893,TRUE
"913","Mean Edge Betweeness",13413.388050852,TRUE
"914","Mean Edge Betweeness",11357.0129959523,TRUE
"915","Mean Edge Betweeness",13083.7957545266,TRUE
"916","Mean Edge Betweeness",9599.7966359684,TRUE
"917","Mean Edge Betweeness",21576.5231074204,TRUE
"918","Mean Edge Betweeness",15017.6028829698,TRUE
"919","Mean Edge Betweeness",9924.60801376467,TRUE
"920","Mean Edge Betweeness",14261.8211881964,TRUE
"921","Mean Edge Betweeness",16372.8188047011,TRUE
"922","Mean Edge Betweeness",18146.1838841314,TRUE
"923","Mean Edge Betweeness",17549.214232886,TRUE
"924","Mean Edge Betweeness",18500.329381708,TRUE
"925","Mean Edge Betweeness",16838.4911930149,TRUE
"926","Mean Edge Betweeness",17562.5263173192,TRUE
"927","Mean Edge Betweeness",7999.93208297772,TRUE
"928","Mean Edge Betweeness",28750.2047130662,TRUE
"929","Mean Edge Betweeness",12529.8837909995,TRUE
"930","Mean Edge Betweeness",8843.27861940951,TRUE
"931","Mean Edge Betweeness",17235.6817374336,TRUE
"932","Mean Edge Betweeness",15457.527163766,TRUE
"933","Mean Edge Betweeness",8987.03691204058,TRUE
"934","Mean Edge Betweeness",11031.5963560222,TRUE
"935","Mean Edge Betweeness",25900.1116832598,TRUE
"936","Mean Edge Betweeness",15663.8090253805,TRUE
"937","Mean Edge Betweeness",10937.4655191431,TRUE
"938","Mean Edge Betweeness",21192.3488911766,TRUE
"939","Mean Edge Betweeness",18082.4718142162,TRUE
"940","Mean Edge Betweeness",19191.93423408,TRUE
"941","Mean Edge Betweeness",14524.8576094367,TRUE
"942","Mean Edge Betweeness",14590.2253583282,TRUE
"943","Mean Edge Betweeness",17955.0777131122,TRUE
"944","Mean Edge Betweeness",8613.84499938544,TRUE
"945","Mean Edge Betweeness",24490.1750693363,TRUE
"946","Mean Edge Betweeness",20680.2837794799,TRUE
"947","Mean Edge Betweeness",13122.2674032388,TRUE
"948","Mean Edge Betweeness",11400.0025512029,TRUE
"949","Mean Edge Betweeness",11940.3317476524,TRUE
"950","Mean Edge Betweeness",14798.1262803289,TRUE
"951","Mean Edge Betweeness",10140.1506909546,TRUE
"952","Mean Edge Betweeness",26536.2010829174,TRUE
"953","Mean Edge Betweeness",8133.68150860988,TRUE
"954","Mean Edge Betweeness",17354.5214372941,TRUE
"955","Mean Edge Betweeness",20213.9980105405,TRUE
"956","Mean Edge Betweeness",8064.32430725238,TRUE
"957","Mean Edge Betweeness",24338.3518780803,TRUE
"958","Mean Edge Betweeness",21923.5596087445,TRUE
"959","Mean Edge Betweeness",15132.4062891577,TRUE
"960","Mean Edge Betweeness",12459.8606656122,TRUE
"961","Mean Edge Betweeness",19252.3848921387,TRUE
"962","Mean Edge Betweeness",15568.4877860436,TRUE
"963","Mean Edge Betweeness",19463.0451224461,TRUE
"964","Mean Edge Betweeness",16709.4616112023,TRUE
"965","Mean Edge Betweeness",22079.7635531316,TRUE
"966","Mean Edge Betweeness",15373.1101348586,TRUE
"967","Mean Edge Betweeness",17121.5552120228,TRUE
"968","Mean Edge Betweeness",24500.9426292717,TRUE
"969","Mean Edge Betweeness",12124.2524698881,TRUE
"970","Mean Edge Betweeness",19803.6386313059,TRUE
"971","Mean Edge Betweeness",10745.6873921974,TRUE
"972","Mean Edge Betweeness",13839.0218633248,TRUE
"973","Mean Edge Betweeness",13829.3395683206,TRUE
"974","Mean Edge Betweeness",10993.284574392,TRUE
"975","Mean Edge Betweeness",8172.98098882261,TRUE
"976","Mean Edge Betweeness",19297.4098683979,TRUE
"977","Mean Edge Betweeness",10716.487103087,TRUE
"978","Mean Edge Betweeness",17371.8818446018,TRUE
"979","Mean Edge Betweeness",18492.7002535204,TRUE
"980","Mean Edge Betweeness",12305.2869023646,TRUE
"981","Mean Edge Betweeness",13602.5788703712,TRUE
"982","Mean Edge Betweeness",16880.3100587998,TRUE
"983","Mean Edge Betweeness",17747.3245124994,TRUE
"984","Mean Edge Betweeness",13574.4181077004,TRUE
"985","Mean Edge Betweeness",16814.9152547659,TRUE
"986","Mean Edge Betweeness",19668.7104824593,TRUE
"987","Mean Edge Betweeness",14067.5446206085,TRUE
"988","Mean Edge Betweeness",16219.2211924667,TRUE
"989","Mean Edge Betweeness",9600.27042747042,TRUE
"990","Mean Edge Betweeness",15245.1441616736,TRUE
"991","Mean Edge Betweeness",9642.48102183219,TRUE
"992","Mean Edge Betweeness",11627.6247594861,TRUE
"993","Mean Edge Betweeness",13828.5657572226,TRUE
"994","Mean Edge Betweeness",13762.4097867113,TRUE
"995","Mean Edge Betweeness",11972.4993076559,TRUE
"996","Mean Edge Betweeness",9384.08477452222,TRUE
"997","Mean Edge Betweeness",16133.6203345909,TRUE
"998","Mean Edge Betweeness",20300.2686519633,TRUE
"999","Mean Edge Betweeness",17892.6231539729,TRUE
"1000","Mean Edge Betweeness",24144.7089092567,TRUE
