"","metric","value","shuffle"
"501","Mean Edge Betweeness",11368.0925024014,TRUE
"502","Mean Edge Betweeness",17353.3520671441,TRUE
"503","Mean Edge Betweeness",18897.821545005,TRUE
"504","Mean Edge Betweeness",20221.9487869984,TRUE
"505","Mean Edge Betweeness",11743.3025795583,TRUE
"506","Mean Edge Betweeness",15008.8311855647,TRUE
"507","Mean Edge Betweeness",14074.5516216051,TRUE
"508","Mean Edge Betweeness",15117.5298021149,TRUE
"509","Mean Edge Betweeness",19162.7601567313,TRUE
"510","Mean Edge Betweeness",15732.7853386224,TRUE
"511","Mean Edge Betweeness",13984.4691477491,TRUE
"512","Mean Edge Betweeness",12630.748138292,TRUE
"513","Mean Edge Betweeness",17239.0316510364,TRUE
"514","Mean Edge Betweeness",15218.5844135022,TRUE
"515","Mean Edge Betweeness",19106.406909249,TRUE
"516","Mean Edge Betweeness",7102.45759689219,TRUE
"517","Mean Edge Betweeness",13787.2869422846,TRUE
"518","Mean Edge Betweeness",19490.0697565372,TRUE
"519","Mean Edge Betweeness",21115.9669434121,TRUE
"520","Mean Edge Betweeness",16829.6162010439,TRUE
"521","Mean Edge Betweeness",26553.1896741597,TRUE
"522","Mean Edge Betweeness",11842.9504977749,TRUE
"523","Mean Edge Betweeness",26509.6652746432,TRUE
"524","Mean Edge Betweeness",15872.5474417355,TRUE
"525","Mean Edge Betweeness",16134.5797599677,TRUE
"526","Mean Edge Betweeness",21479.4853637086,TRUE
"527","Mean Edge Betweeness",15457.9134949441,TRUE
"528","Mean Edge Betweeness",14294.976896796,TRUE
"529","Mean Edge Betweeness",10253.5497820267,TRUE
"530","Mean Edge Betweeness",24549.3030541857,TRUE
"531","Mean Edge Betweeness",18749.359891834,TRUE
"532","Mean Edge Betweeness",11277.1228928895,TRUE
"533","Mean Edge Betweeness",14901.4191371411,TRUE
"534","Mean Edge Betweeness",20464.5974076873,TRUE
"535","Mean Edge Betweeness",20938.1397024422,TRUE
"536","Mean Edge Betweeness",24613.1208228003,TRUE
"537","Mean Edge Betweeness",17286.7313316172,TRUE
"538","Mean Edge Betweeness",8238.16328080547,TRUE
"539","Mean Edge Betweeness",22282.6260885369,TRUE
"540","Mean Edge Betweeness",19626.6673211159,TRUE
"541","Mean Edge Betweeness",19312.6361984671,TRUE
"542","Mean Edge Betweeness",18897.5901494509,TRUE
"543","Mean Edge Betweeness",11809.8742916495,TRUE
"544","Mean Edge Betweeness",17584.7910785103,TRUE
"545","Mean Edge Betweeness",11017.1540174129,TRUE
"546","Mean Edge Betweeness",13691.8936372038,TRUE
"547","Mean Edge Betweeness",22173.8193670269,TRUE
"548","Mean Edge Betweeness",13084.2919759644,TRUE
"549","Mean Edge Betweeness",9128.40118156606,TRUE
"550","Mean Edge Betweeness",16027.8275597061,TRUE
"551","Mean Edge Betweeness",22362.1219809037,TRUE
"552","Mean Edge Betweeness",14985.6667082935,TRUE
"553","Mean Edge Betweeness",23990.4364500368,TRUE
"554","Mean Edge Betweeness",12432.4507599383,TRUE
"555","Mean Edge Betweeness",20672.0087399788,TRUE
"556","Mean Edge Betweeness",15708.3336309579,TRUE
"557","Mean Edge Betweeness",15365.4013541631,TRUE
"558","Mean Edge Betweeness",11713.8710775915,TRUE
"559","Mean Edge Betweeness",17085.3270057715,TRUE
"560","Mean Edge Betweeness",13730.777129732,TRUE
"561","Mean Edge Betweeness",11679.6997978534,TRUE
"562","Mean Edge Betweeness",15039.9034934979,TRUE
"563","Mean Edge Betweeness",18000.1743033531,TRUE
"564","Mean Edge Betweeness",15449.4243772861,TRUE
"565","Mean Edge Betweeness",11770.6682554825,TRUE
"566","Mean Edge Betweeness",12612.2495122584,TRUE
"567","Mean Edge Betweeness",14308.7596426644,TRUE
"568","Mean Edge Betweeness",12924.3019203183,TRUE
"569","Mean Edge Betweeness",9164.20344985897,TRUE
"570","Mean Edge Betweeness",14705.4499296194,TRUE
"571","Mean Edge Betweeness",14618.1606080932,TRUE
"572","Mean Edge Betweeness",14021.4247777651,TRUE
"573","Mean Edge Betweeness",12568.9524378309,TRUE
"574","Mean Edge Betweeness",17925.0230333775,TRUE
"575","Mean Edge Betweeness",15855.8394730128,TRUE
"576","Mean Edge Betweeness",9089.16161030654,TRUE
"577","Mean Edge Betweeness",19749.3001109967,TRUE
"578","Mean Edge Betweeness",15779.0061272017,TRUE
"579","Mean Edge Betweeness",13092.4348996829,TRUE
"580","Mean Edge Betweeness",18212.0694267251,TRUE
"581","Mean Edge Betweeness",12660.8670013939,TRUE
"582","Mean Edge Betweeness",15265.8572176642,TRUE
"583","Mean Edge Betweeness",17662.2422180713,TRUE
"584","Mean Edge Betweeness",10609.7459635057,TRUE
"585","Mean Edge Betweeness",15807.2018609412,TRUE
"586","Mean Edge Betweeness",16645.9408310161,TRUE
"587","Mean Edge Betweeness",19495.1091720553,TRUE
"588","Mean Edge Betweeness",7284.03120146114,TRUE
"589","Mean Edge Betweeness",13450.6686890679,TRUE
"590","Mean Edge Betweeness",9560.99126061701,TRUE
"591","Mean Edge Betweeness",22366.0891801286,TRUE
"592","Mean Edge Betweeness",12148.0678570205,TRUE
"593","Mean Edge Betweeness",17214.7939350554,TRUE
"594","Mean Edge Betweeness",17535.9606429254,TRUE
"595","Mean Edge Betweeness",15763.1859363341,TRUE
"596","Mean Edge Betweeness",22124.6215536054,TRUE
"597","Mean Edge Betweeness",14299.4256822492,TRUE
"598","Mean Edge Betweeness",17280.9350032805,TRUE
"599","Mean Edge Betweeness",8867.97906734546,TRUE
"600","Mean Edge Betweeness",13161.1312676822,TRUE
"601","Mean Edge Betweeness",22154.1980196716,TRUE
"602","Mean Edge Betweeness",14415.3124271574,TRUE
"603","Mean Edge Betweeness",21374.9523521354,TRUE
"604","Mean Edge Betweeness",15948.9910432886,TRUE
"605","Mean Edge Betweeness",27170.3154695015,TRUE
"606","Mean Edge Betweeness",25999.3775321172,TRUE
"607","Mean Edge Betweeness",17959.5031370627,TRUE
"608","Mean Edge Betweeness",17061.3565133363,TRUE
"609","Mean Edge Betweeness",7615.28465397544,TRUE
"610","Mean Edge Betweeness",23939.6870576297,TRUE
"611","Mean Edge Betweeness",19447.1168308806,TRUE
"612","Mean Edge Betweeness",13922.9796061487,TRUE
"613","Mean Edge Betweeness",18632.2062799848,TRUE
"614","Mean Edge Betweeness",21747.8554994364,TRUE
"615","Mean Edge Betweeness",15766.0741251478,TRUE
"616","Mean Edge Betweeness",19961.3313237565,TRUE
"617","Mean Edge Betweeness",17687.5776642295,TRUE
"618","Mean Edge Betweeness",9569.43168809884,TRUE
"619","Mean Edge Betweeness",14937.6263951573,TRUE
"620","Mean Edge Betweeness",12594.4064372337,TRUE
"621","Mean Edge Betweeness",15089.6881829571,TRUE
"622","Mean Edge Betweeness",14658.1822147611,TRUE
"623","Mean Edge Betweeness",14128.9997063542,TRUE
"624","Mean Edge Betweeness",10852.4642218289,TRUE
"625","Mean Edge Betweeness",16546.6415247501,TRUE
"626","Mean Edge Betweeness",11093.6088852195,TRUE
"627","Mean Edge Betweeness",14850.6748054339,TRUE
"628","Mean Edge Betweeness",15630.0240956517,TRUE
"629","Mean Edge Betweeness",24148.0701827424,TRUE
"630","Mean Edge Betweeness",12305.2218275062,TRUE
"631","Mean Edge Betweeness",25356.5545964898,TRUE
"632","Mean Edge Betweeness",10364.9806931522,TRUE
"633","Mean Edge Betweeness",16071.5237409072,TRUE
"634","Mean Edge Betweeness",17238.5627554,TRUE
"635","Mean Edge Betweeness",15389.3498769654,TRUE
"636","Mean Edge Betweeness",12459.2378289803,TRUE
"637","Mean Edge Betweeness",14511.1179744143,TRUE
"638","Mean Edge Betweeness",19052.9189751445,TRUE
"639","Mean Edge Betweeness",13810.5287868931,TRUE
"640","Mean Edge Betweeness",17529.680769081,TRUE
"641","Mean Edge Betweeness",17212.261774841,TRUE
"642","Mean Edge Betweeness",7611.60716049199,TRUE
"643","Mean Edge Betweeness",14043.3144092566,TRUE
"644","Mean Edge Betweeness",21451.7340539014,TRUE
"645","Mean Edge Betweeness",6430.00965681314,TRUE
"646","Mean Edge Betweeness",18285.0598603738,TRUE
"647","Mean Edge Betweeness",13471.4497910073,TRUE
"648","Mean Edge Betweeness",21178.5607737683,TRUE
"649","Mean Edge Betweeness",19510.8476260547,TRUE
"650","Mean Edge Betweeness",9881.49779340991,TRUE
"651","Mean Edge Betweeness",14823.6659122935,TRUE
"652","Mean Edge Betweeness",12950.0082894583,TRUE
"653","Mean Edge Betweeness",20659.7828323245,TRUE
"654","Mean Edge Betweeness",11200.8582078572,TRUE
"655","Mean Edge Betweeness",12665.6563256618,TRUE
"656","Mean Edge Betweeness",16589.8119965505,TRUE
"657","Mean Edge Betweeness",12930.7899022684,TRUE
"658","Mean Edge Betweeness",19841.9158067867,TRUE
"659","Mean Edge Betweeness",23860.4850426699,TRUE
"660","Mean Edge Betweeness",9382.58779989799,TRUE
"661","Mean Edge Betweeness",13727.7375549542,TRUE
"662","Mean Edge Betweeness",10891.0966607928,TRUE
"663","Mean Edge Betweeness",15755.8407809335,TRUE
"664","Mean Edge Betweeness",22890.6923035,TRUE
"665","Mean Edge Betweeness",15352.5601503771,TRUE
"666","Mean Edge Betweeness",19059.0160018575,TRUE
"667","Mean Edge Betweeness",20802.1849291797,TRUE
"668","Mean Edge Betweeness",17129.5939059538,TRUE
"669","Mean Edge Betweeness",10623.6122491992,TRUE
"670","Mean Edge Betweeness",10221.2723356843,TRUE
"671","Mean Edge Betweeness",22624.9189788606,TRUE
"672","Mean Edge Betweeness",20804.6631120034,TRUE
"673","Mean Edge Betweeness",16401.2250302938,TRUE
"674","Mean Edge Betweeness",15503.6301359736,TRUE
"675","Mean Edge Betweeness",18631.7851192015,TRUE
"676","Mean Edge Betweeness",13691.1650796586,TRUE
"677","Mean Edge Betweeness",9214.65347752632,TRUE
"678","Mean Edge Betweeness",18650.6445268893,TRUE
"679","Mean Edge Betweeness",17271.4601773849,TRUE
"680","Mean Edge Betweeness",12791.4270163354,TRUE
"681","Mean Edge Betweeness",9828.06035486899,TRUE
"682","Mean Edge Betweeness",15700.0608385225,TRUE
"683","Mean Edge Betweeness",21051.7922475174,TRUE
"684","Mean Edge Betweeness",8660.7027492646,TRUE
"685","Mean Edge Betweeness",17010.7253357123,TRUE
"686","Mean Edge Betweeness",17432.990980507,TRUE
"687","Mean Edge Betweeness",8144.69525612702,TRUE
"688","Mean Edge Betweeness",17467.0473290664,TRUE
"689","Mean Edge Betweeness",26702.9672980426,TRUE
"690","Mean Edge Betweeness",16024.7622479365,TRUE
"691","Mean Edge Betweeness",18809.2637876466,TRUE
"692","Mean Edge Betweeness",14423.3785594043,TRUE
"693","Mean Edge Betweeness",17023.359584792,TRUE
"694","Mean Edge Betweeness",18551.443995464,TRUE
"695","Mean Edge Betweeness",22125.6989861209,TRUE
"696","Mean Edge Betweeness",14228.4145934086,TRUE
"697","Mean Edge Betweeness",15382.4834747177,TRUE
"698","Mean Edge Betweeness",13636.9769415353,TRUE
"699","Mean Edge Betweeness",15113.0602910424,TRUE
"700","Mean Edge Betweeness",9957.0866660343,TRUE
"701","Mean Edge Betweeness",17228.1932727344,TRUE
"702","Mean Edge Betweeness",14297.7584934454,TRUE
"703","Mean Edge Betweeness",21643.2544558125,TRUE
"704","Mean Edge Betweeness",6784.2219100852,TRUE
"705","Mean Edge Betweeness",20873.6016154619,TRUE
"706","Mean Edge Betweeness",25629.6619423098,TRUE
"707","Mean Edge Betweeness",18678.3421767541,TRUE
"708","Mean Edge Betweeness",17885.5553179187,TRUE
"709","Mean Edge Betweeness",15390.3268623506,TRUE
"710","Mean Edge Betweeness",14720.7010681018,TRUE
"711","Mean Edge Betweeness",9529.10836895532,TRUE
"712","Mean Edge Betweeness",14498.7621307702,TRUE
"713","Mean Edge Betweeness",11636.2422464887,TRUE
"714","Mean Edge Betweeness",16881.5354458654,TRUE
"715","Mean Edge Betweeness",14776.7291791518,TRUE
"716","Mean Edge Betweeness",16293.1266542573,TRUE
"717","Mean Edge Betweeness",9599.74526454742,TRUE
"718","Mean Edge Betweeness",16332.7387320463,TRUE
"719","Mean Edge Betweeness",17989.7296734663,TRUE
"720","Mean Edge Betweeness",17888.3028536714,TRUE
"721","Mean Edge Betweeness",13433.1631309949,TRUE
"722","Mean Edge Betweeness",14553.1384376451,TRUE
"723","Mean Edge Betweeness",15080.3190640554,TRUE
"724","Mean Edge Betweeness",11761.3382969237,TRUE
"725","Mean Edge Betweeness",9600.12079717242,TRUE
"726","Mean Edge Betweeness",20047.4375425356,TRUE
"727","Mean Edge Betweeness",17645.2917407517,TRUE
"728","Mean Edge Betweeness",14870.4477996722,TRUE
"729","Mean Edge Betweeness",16771.896290592,TRUE
"730","Mean Edge Betweeness",10929.0217682373,TRUE
"731","Mean Edge Betweeness",14646.2171578879,TRUE
"732","Mean Edge Betweeness",18633.7474912185,TRUE
"733","Mean Edge Betweeness",14633.3308758398,TRUE
"734","Mean Edge Betweeness",27026.7752844423,TRUE
"735","Mean Edge Betweeness",15280.1494134681,TRUE
"736","Mean Edge Betweeness",13025.9726027585,TRUE
"737","Mean Edge Betweeness",20703.1870424632,TRUE
"738","Mean Edge Betweeness",11623.9674715875,TRUE
"739","Mean Edge Betweeness",17668.3590742397,TRUE
"740","Mean Edge Betweeness",12611.2251847469,TRUE
"741","Mean Edge Betweeness",11260.6256790449,TRUE
"742","Mean Edge Betweeness",22960.6180087057,TRUE
"743","Mean Edge Betweeness",20950.7098879274,TRUE
"744","Mean Edge Betweeness",10727.9114914272,TRUE
"745","Mean Edge Betweeness",18892.0002285464,TRUE
"746","Mean Edge Betweeness",22843.3617464088,TRUE
"747","Mean Edge Betweeness",23663.5936176784,TRUE
"748","Mean Edge Betweeness",20124.8940989218,TRUE
"749","Mean Edge Betweeness",11793.5396586762,TRUE
"750","Mean Edge Betweeness",14156.9666177674,TRUE
"751","Mean Edge Betweeness",14161.7215783533,TRUE
"752","Mean Edge Betweeness",19510.1774105122,TRUE
"753","Mean Edge Betweeness",15624.0348401263,TRUE
"754","Mean Edge Betweeness",20757.5501909816,TRUE
"755","Mean Edge Betweeness",8417.45966216109,TRUE
"756","Mean Edge Betweeness",21452.3007610441,TRUE
"757","Mean Edge Betweeness",14779.0574788759,TRUE
"758","Mean Edge Betweeness",21578.3102386639,TRUE
"759","Mean Edge Betweeness",21857.7317229173,TRUE
"760","Mean Edge Betweeness",21367.6657629157,TRUE
"761","Mean Edge Betweeness",14575.3181397976,TRUE
"762","Mean Edge Betweeness",16333.4800112095,TRUE
"763","Mean Edge Betweeness",12616.9622814642,TRUE
"764","Mean Edge Betweeness",14890.8184071712,TRUE
"765","Mean Edge Betweeness",14389.9130706801,TRUE
"766","Mean Edge Betweeness",10010.1852902026,TRUE
"767","Mean Edge Betweeness",11408.6458529568,TRUE
"768","Mean Edge Betweeness",18649.9448529544,TRUE
"769","Mean Edge Betweeness",14248.5811838825,TRUE
"770","Mean Edge Betweeness",7823.11876261483,TRUE
"771","Mean Edge Betweeness",13411.4441652621,TRUE
"772","Mean Edge Betweeness",7334.13804133392,TRUE
"773","Mean Edge Betweeness",8935.70586484637,TRUE
"774","Mean Edge Betweeness",14357.0564764279,TRUE
"775","Mean Edge Betweeness",18164.7505014137,TRUE
"776","Mean Edge Betweeness",21490.2849350068,TRUE
"777","Mean Edge Betweeness",18311.354269983,TRUE
"778","Mean Edge Betweeness",17292.2580877457,TRUE
"779","Mean Edge Betweeness",19750.6602095862,TRUE
"780","Mean Edge Betweeness",15218.9026940433,TRUE
"781","Mean Edge Betweeness",17897.3315030506,TRUE
"782","Mean Edge Betweeness",15676.0678637934,TRUE
"783","Mean Edge Betweeness",17271.4361547728,TRUE
"784","Mean Edge Betweeness",16085.9890291684,TRUE
"785","Mean Edge Betweeness",15821.891562109,TRUE
"786","Mean Edge Betweeness",20798.3080924801,TRUE
"787","Mean Edge Betweeness",22296.4256067176,TRUE
"788","Mean Edge Betweeness",16915.2062926783,TRUE
"789","Mean Edge Betweeness",17394.9521741737,TRUE
"790","Mean Edge Betweeness",20484.2840145118,TRUE
"791","Mean Edge Betweeness",15529.7861979031,TRUE
"792","Mean Edge Betweeness",8438.95659940466,TRUE
"793","Mean Edge Betweeness",15865.6510866716,TRUE
"794","Mean Edge Betweeness",20513.3232994886,TRUE
"795","Mean Edge Betweeness",9941.15230938836,TRUE
"796","Mean Edge Betweeness",16032.5693335823,TRUE
"797","Mean Edge Betweeness",9086.31970189245,TRUE
"798","Mean Edge Betweeness",16959.7603108523,TRUE
"799","Mean Edge Betweeness",10540.4830192668,TRUE
"800","Mean Edge Betweeness",9350.96139743057,TRUE
"801","Mean Edge Betweeness",17045.826451144,TRUE
"802","Mean Edge Betweeness",14480.9865200146,TRUE
"803","Mean Edge Betweeness",19648.9019478377,TRUE
"804","Mean Edge Betweeness",15733.2070472866,TRUE
"805","Mean Edge Betweeness",24533.7376256668,TRUE
"806","Mean Edge Betweeness",20428.0936902912,TRUE
"807","Mean Edge Betweeness",12072.8526307836,TRUE
"808","Mean Edge Betweeness",11513.4240202996,TRUE
"809","Mean Edge Betweeness",10835.1497553266,TRUE
"810","Mean Edge Betweeness",13992.9295680341,TRUE
"811","Mean Edge Betweeness",10444.0311993131,TRUE
"812","Mean Edge Betweeness",11250.3726178361,TRUE
"813","Mean Edge Betweeness",19150.0165178258,TRUE
"814","Mean Edge Betweeness",20728.4585127708,TRUE
"815","Mean Edge Betweeness",21029.1511649205,TRUE
"816","Mean Edge Betweeness",21309.507690252,TRUE
"817","Mean Edge Betweeness",12028.4624874746,TRUE
"818","Mean Edge Betweeness",12724.8414035856,TRUE
"819","Mean Edge Betweeness",25707.4761730412,TRUE
"820","Mean Edge Betweeness",15592.8753194444,TRUE
"821","Mean Edge Betweeness",10810.0756088673,TRUE
"822","Mean Edge Betweeness",9712.63708831874,TRUE
"823","Mean Edge Betweeness",15231.7931049367,TRUE
"824","Mean Edge Betweeness",25389.9519032292,TRUE
"825","Mean Edge Betweeness",11547.9196415546,TRUE
"826","Mean Edge Betweeness",21716.788417042,TRUE
"827","Mean Edge Betweeness",22488.2420018095,TRUE
"828","Mean Edge Betweeness",6511.75834263455,TRUE
"829","Mean Edge Betweeness",17377.0026656399,TRUE
"830","Mean Edge Betweeness",12444.1262105839,TRUE
"831","Mean Edge Betweeness",11791.0448967624,TRUE
"832","Mean Edge Betweeness",27905.1356891563,TRUE
"833","Mean Edge Betweeness",17505.1882974574,TRUE
"834","Mean Edge Betweeness",8840.97035364064,TRUE
"835","Mean Edge Betweeness",11155.2282702676,TRUE
"836","Mean Edge Betweeness",14843.6750967992,TRUE
"837","Mean Edge Betweeness",11951.0159945418,TRUE
"838","Mean Edge Betweeness",12089.737023706,TRUE
"839","Mean Edge Betweeness",11622.0349580262,TRUE
"840","Mean Edge Betweeness",18719.5080016641,TRUE
"841","Mean Edge Betweeness",8860.05818035517,TRUE
"842","Mean Edge Betweeness",20318.0496501924,TRUE
"843","Mean Edge Betweeness",14182.2455019954,TRUE
"844","Mean Edge Betweeness",14283.6845671087,TRUE
"845","Mean Edge Betweeness",11017.8070739047,TRUE
"846","Mean Edge Betweeness",15184.554692354,TRUE
"847","Mean Edge Betweeness",18490.0361049353,TRUE
"848","Mean Edge Betweeness",10396.3524009057,TRUE
"849","Mean Edge Betweeness",17247.1443383736,TRUE
"850","Mean Edge Betweeness",9266.41846615801,TRUE
"851","Mean Edge Betweeness",12511.6338692242,TRUE
"852","Mean Edge Betweeness",15021.7542262035,TRUE
"853","Mean Edge Betweeness",13418.9392170798,TRUE
"854","Mean Edge Betweeness",17831.4507886373,TRUE
"855","Mean Edge Betweeness",22811.4312681062,TRUE
"856","Mean Edge Betweeness",16458.4183887185,TRUE
"857","Mean Edge Betweeness",13244.3378558432,TRUE
"858","Mean Edge Betweeness",16183.4407400809,TRUE
"859","Mean Edge Betweeness",12193.3072957717,TRUE
"860","Mean Edge Betweeness",12331.0407448108,TRUE
"861","Mean Edge Betweeness",11160.7387469843,TRUE
"862","Mean Edge Betweeness",22948.8123826952,TRUE
"863","Mean Edge Betweeness",18701.7177410809,TRUE
"864","Mean Edge Betweeness",14833.6402334476,TRUE
"865","Mean Edge Betweeness",15872.346410337,TRUE
"866","Mean Edge Betweeness",10668.5104691054,TRUE
"867","Mean Edge Betweeness",15523.9968380621,TRUE
"868","Mean Edge Betweeness",23288.0833341239,TRUE
"869","Mean Edge Betweeness",18192.6053700513,TRUE
"870","Mean Edge Betweeness",12114.6282596717,TRUE
"871","Mean Edge Betweeness",18412.9608729588,TRUE
"872","Mean Edge Betweeness",12779.7989966543,TRUE
"873","Mean Edge Betweeness",11943.5324756021,TRUE
"874","Mean Edge Betweeness",18976.2783292938,TRUE
"875","Mean Edge Betweeness",12520.5820433388,TRUE
"876","Mean Edge Betweeness",17771.3059328463,TRUE
"877","Mean Edge Betweeness",13824.7524354171,TRUE
"878","Mean Edge Betweeness",7939.60238818374,TRUE
"879","Mean Edge Betweeness",19122.8647528333,TRUE
"880","Mean Edge Betweeness",10402.0800397436,TRUE
"881","Mean Edge Betweeness",21385.9716228324,TRUE
"882","Mean Edge Betweeness",28476.2780198875,TRUE
"883","Mean Edge Betweeness",14393.5531715526,TRUE
"884","Mean Edge Betweeness",6725.00524081251,TRUE
"885","Mean Edge Betweeness",18232.1285249653,TRUE
"886","Mean Edge Betweeness",14454.7393049759,TRUE
"887","Mean Edge Betweeness",21190.4435293432,TRUE
"888","Mean Edge Betweeness",6872.78778090275,TRUE
"889","Mean Edge Betweeness",19022.6233755755,TRUE
"890","Mean Edge Betweeness",17698.8886910155,TRUE
"891","Mean Edge Betweeness",16419.1559083114,TRUE
"892","Mean Edge Betweeness",12087.29481908,TRUE
"893","Mean Edge Betweeness",10522.063539596,TRUE
"894","Mean Edge Betweeness",21666.9423534362,TRUE
"895","Mean Edge Betweeness",14899.2104876272,TRUE
"896","Mean Edge Betweeness",24801.2490948995,TRUE
"897","Mean Edge Betweeness",11244.4152633809,TRUE
"898","Mean Edge Betweeness",22462.465799917,TRUE
"899","Mean Edge Betweeness",10440.2112664833,TRUE
"900","Mean Edge Betweeness",13654.098558032,TRUE
"901","Mean Edge Betweeness",14304.1954595444,TRUE
"902","Mean Edge Betweeness",19059.5409401289,TRUE
"903","Mean Edge Betweeness",16128.8612235255,TRUE
"904","Mean Edge Betweeness",13901.5194499223,TRUE
"905","Mean Edge Betweeness",8298.26730138575,TRUE
"906","Mean Edge Betweeness",15677.1775381058,TRUE
"907","Mean Edge Betweeness",22426.896611597,TRUE
"908","Mean Edge Betweeness",18240.3175393198,TRUE
"909","Mean Edge Betweeness",18831.3500069935,TRUE
"910","Mean Edge Betweeness",17598.9394341346,TRUE
"911","Mean Edge Betweeness",15613.1864961384,TRUE
"912","Mean Edge Betweeness",14031.4792250989,TRUE
"913","Mean Edge Betweeness",7202.89937368717,TRUE
"914","Mean Edge Betweeness",18138.8282823898,TRUE
"915","Mean Edge Betweeness",9295.01829996529,TRUE
"916","Mean Edge Betweeness",19806.8610619853,TRUE
"917","Mean Edge Betweeness",14538.9505180579,TRUE
"918","Mean Edge Betweeness",11324.1347923256,TRUE
"919","Mean Edge Betweeness",26039.5040242261,TRUE
"920","Mean Edge Betweeness",11675.2302791467,TRUE
"921","Mean Edge Betweeness",14378.4377239295,TRUE
"922","Mean Edge Betweeness",13990.4154829919,TRUE
"923","Mean Edge Betweeness",24485.0399398077,TRUE
"924","Mean Edge Betweeness",10875.0559618217,TRUE
"925","Mean Edge Betweeness",16221.2134657026,TRUE
"926","Mean Edge Betweeness",13733.317066255,TRUE
"927","Mean Edge Betweeness",19348.2794870838,TRUE
"928","Mean Edge Betweeness",16855.6506023767,TRUE
"929","Mean Edge Betweeness",11289.0654073936,TRUE
"930","Mean Edge Betweeness",14233.8582827342,TRUE
"931","Mean Edge Betweeness",13298.4371898972,TRUE
"932","Mean Edge Betweeness",15831.378357349,TRUE
"933","Mean Edge Betweeness",15735.8382404614,TRUE
"934","Mean Edge Betweeness",16760.5502283894,TRUE
"935","Mean Edge Betweeness",17383.3294173161,TRUE
"936","Mean Edge Betweeness",12737.6864365178,TRUE
"937","Mean Edge Betweeness",12636.4937642001,TRUE
"938","Mean Edge Betweeness",21507.752010698,TRUE
"939","Mean Edge Betweeness",18615.2032906495,TRUE
"940","Mean Edge Betweeness",22213.1213852753,TRUE
"941","Mean Edge Betweeness",22922.1988622609,TRUE
"942","Mean Edge Betweeness",19597.434085767,TRUE
"943","Mean Edge Betweeness",15351.9437105496,TRUE
"944","Mean Edge Betweeness",15854.8175495579,TRUE
"945","Mean Edge Betweeness",19170.890563885,TRUE
"946","Mean Edge Betweeness",20821.9845827007,TRUE
"947","Mean Edge Betweeness",10106.3526813908,TRUE
"948","Mean Edge Betweeness",15867.6777382274,TRUE
"949","Mean Edge Betweeness",12412.8531815363,TRUE
"950","Mean Edge Betweeness",20508.7896994437,TRUE
"951","Mean Edge Betweeness",12023.71058907,TRUE
"952","Mean Edge Betweeness",10301.9812571188,TRUE
"953","Mean Edge Betweeness",16009.7292570961,TRUE
"954","Mean Edge Betweeness",13050.0620377478,TRUE
"955","Mean Edge Betweeness",12808.4773314885,TRUE
"956","Mean Edge Betweeness",21186.4939063222,TRUE
"957","Mean Edge Betweeness",13085.5463547669,TRUE
"958","Mean Edge Betweeness",15150.4624869748,TRUE
"959","Mean Edge Betweeness",23659.2344818128,TRUE
"960","Mean Edge Betweeness",21183.5208150871,TRUE
"961","Mean Edge Betweeness",10978.1732030554,TRUE
"962","Mean Edge Betweeness",7781.55245470159,TRUE
"963","Mean Edge Betweeness",6311.7262011408,TRUE
"964","Mean Edge Betweeness",8557.96984933703,TRUE
"965","Mean Edge Betweeness",14941.4064731661,TRUE
"966","Mean Edge Betweeness",14307.2865060405,TRUE
"967","Mean Edge Betweeness",10607.9749749483,TRUE
"968","Mean Edge Betweeness",7808.05276299248,TRUE
"969","Mean Edge Betweeness",10594.9101392944,TRUE
"970","Mean Edge Betweeness",24899.8130933959,TRUE
"971","Mean Edge Betweeness",15765.5139702408,TRUE
"972","Mean Edge Betweeness",12527.4075566047,TRUE
"973","Mean Edge Betweeness",18714.3155623741,TRUE
"974","Mean Edge Betweeness",17355.6168444958,TRUE
"975","Mean Edge Betweeness",11965.4337718455,TRUE
"976","Mean Edge Betweeness",21371.9310226497,TRUE
"977","Mean Edge Betweeness",11463.7444067609,TRUE
"978","Mean Edge Betweeness",11244.5493777679,TRUE
"979","Mean Edge Betweeness",10525.9080050177,TRUE
"980","Mean Edge Betweeness",21277.316142461,TRUE
"981","Mean Edge Betweeness",14479.1788410966,TRUE
"982","Mean Edge Betweeness",12634.2054427875,TRUE
"983","Mean Edge Betweeness",18241.2125527044,TRUE
"984","Mean Edge Betweeness",14031.9331875317,TRUE
"985","Mean Edge Betweeness",20529.4515861602,TRUE
"986","Mean Edge Betweeness",16103.0781868679,TRUE
"987","Mean Edge Betweeness",21352.0751606638,TRUE
"988","Mean Edge Betweeness",11345.3840998165,TRUE
"989","Mean Edge Betweeness",15508.23096191,TRUE
"990","Mean Edge Betweeness",19688.4242371368,TRUE
"991","Mean Edge Betweeness",16266.2738532038,TRUE
"992","Mean Edge Betweeness",19380.2839380143,TRUE
"993","Mean Edge Betweeness",10617.5264408788,TRUE
"994","Mean Edge Betweeness",13058.7512409404,TRUE
"995","Mean Edge Betweeness",17942.8505095634,TRUE
"996","Mean Edge Betweeness",16800.590939227,TRUE
"997","Mean Edge Betweeness",16821.1198071129,TRUE
"998","Mean Edge Betweeness",11722.0403032526,TRUE
"999","Mean Edge Betweeness",21276.117568869,TRUE
"1000","Mean Edge Betweeness",12428.3035189478,TRUE
