"","metric","value","shuffle"
"107","Mean Nodal Efficiency",0.0579800350241828,TRUE
"108","Mean Nodal Efficiency",0.0559935946341223,TRUE
"109","Mean Nodal Efficiency",0.0595652059838821,TRUE
"110","Mean Nodal Efficiency",0.0555283083673658,TRUE
"111","Mean Nodal Efficiency",0.0592202264547867,TRUE
"112","Mean Nodal Efficiency",0.0573776614539093,TRUE
"113","Mean Nodal Efficiency",0.058654592201437,TRUE
"114","Mean Nodal Efficiency",0.0576317625423547,TRUE
"115","Mean Nodal Efficiency",0.0580881954452492,TRUE
"116","Mean Nodal Efficiency",0.0570335206830661,TRUE
"117","Mean Nodal Efficiency",0.0559410564567196,TRUE
"118","Mean Nodal Efficiency",0.0601472770271712,TRUE
"119","Mean Nodal Efficiency",0.0589208676966085,TRUE
"120","Mean Nodal Efficiency",0.0603095108021515,TRUE
"121","Mean Nodal Efficiency",0.0556664244439851,TRUE
"122","Mean Nodal Efficiency",0.058435844581083,TRUE
"123","Mean Nodal Efficiency",0.0584945246349584,TRUE
"124","Mean Nodal Efficiency",0.057879397655221,TRUE
"125","Mean Nodal Efficiency",0.0597774999842001,TRUE
"126","Mean Nodal Efficiency",0.0595126778859959,TRUE
"127","Mean Nodal Efficiency",0.0566243732186651,TRUE
"128","Mean Nodal Efficiency",0.0608557547286042,TRUE
"129","Mean Nodal Efficiency",0.058671533176611,TRUE
"130","Mean Nodal Efficiency",0.0585160769666115,TRUE
"131","Mean Nodal Efficiency",0.0587793887990541,TRUE
"132","Mean Nodal Efficiency",0.0592156921120999,TRUE
"133","Mean Nodal Efficiency",0.0584511953752471,TRUE
"134","Mean Nodal Efficiency",0.0577457875572519,TRUE
"135","Mean Nodal Efficiency",0.0579115282066096,TRUE
"136","Mean Nodal Efficiency",0.0599423902925821,TRUE
"137","Mean Nodal Efficiency",0.0560258357886323,TRUE
"138","Mean Nodal Efficiency",0.0584562461820733,TRUE
"139","Mean Nodal Efficiency",0.0599767458509921,TRUE
"140","Mean Nodal Efficiency",0.0613938937811947,TRUE
"141","Mean Nodal Efficiency",0.0590271265323364,TRUE
"142","Mean Nodal Efficiency",0.0589741857431889,TRUE
"143","Mean Nodal Efficiency",0.0592366971953602,TRUE
"144","Mean Nodal Efficiency",0.0575684939122597,TRUE
"145","Mean Nodal Efficiency",0.0587838990390798,TRUE
"146","Mean Nodal Efficiency",0.0586119283359689,TRUE
"147","Mean Nodal Efficiency",0.0561532583867398,TRUE
"148","Mean Nodal Efficiency",0.0596952341222916,TRUE
"149","Mean Nodal Efficiency",0.0594214771784346,TRUE
"150","Mean Nodal Efficiency",0.0602636303862799,TRUE
"151","Mean Nodal Efficiency",0.0588738115290763,TRUE
"152","Mean Nodal Efficiency",0.0592515526775338,TRUE
"153","Mean Nodal Efficiency",0.0596064102880277,TRUE
"154","Mean Nodal Efficiency",0.0601302572983984,TRUE
"155","Mean Nodal Efficiency",0.0594822630511494,TRUE
"156","Mean Nodal Efficiency",0.0592693211509964,TRUE
"157","Mean Nodal Efficiency",0.0588953040724525,TRUE
"158","Mean Nodal Efficiency",0.057488775724971,TRUE
"159","Mean Nodal Efficiency",0.0593862202463771,TRUE
"160","Mean Nodal Efficiency",0.0572804361092457,TRUE
"161","Mean Nodal Efficiency",0.0589197568997672,TRUE
"162","Mean Nodal Efficiency",0.0567532092833768,TRUE
